Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.util.Combinations$SingletonIterator	java.lang.Object next()	104	77	16
org.apache.commons.math3.util.BigRealField	org.apache.commons.math3.util.BigRealField getInstance()	3	3	null
org.apache.commons.math3.util.BigRealField	java.lang.Class getRuntimeClass()	2	2	null
org.apache.commons.math3.util.BigRealField	java.lang.Object getOne()	13	11	2
org.apache.commons.math3.util.BigRealField	java.lang.Object getZero()	8	6	1
org.apache.commons.math3.util.FastMath	double sqrt(double)	163	100	32
org.apache.commons.math3.util.FastMath	double cosh(double)	7	7	null
org.apache.commons.math3.util.FastMath	double sinh(double)	7	7	null
org.apache.commons.math3.util.FastMath	double tanh(double)	3	3	null
org.apache.commons.math3.util.FastMath	double signum(double)	6	2	2
org.apache.commons.math3.util.FastMath	float signum(float)	4	1	1
org.apache.commons.math3.util.FastMath	double nextUp(double)	11	6	3
org.apache.commons.math3.util.FastMath	double nextDown(double)	3	2	1
org.apache.commons.math3.util.FastMath	double random()	4	4	null
org.apache.commons.math3.util.FastMath	double exp(double)	29	16	7
org.apache.commons.math3.util.FastMath	double expm1(double)	2	2	null
org.apache.commons.math3.util.FastMath	double log(double)	55	22	14
org.apache.commons.math3.util.FastMath	double log1p(double)	3	3	null
org.apache.commons.math3.util.FastMath	double log(double,double)	7	1	1
org.apache.commons.math3.util.FastMath	double pow(double,double)	109	12	6
org.apache.commons.math3.util.FastMath	double pow(double,int)	31	27	4
org.apache.commons.math3.util.FastMath	double pow(double,long)	28	2	1
org.apache.commons.math3.util.FastMath	double sin(double)	67	39	9
org.apache.commons.math3.util.FastMath	double cos(double)	58	27	7
org.apache.commons.math3.util.FastMath	double tan(double)	3	3	null
org.apache.commons.math3.util.FastMath	double atan2(double,double)	30	6	2
org.apache.commons.math3.util.FastMath	double asin(double)	8	3	1
org.apache.commons.math3.util.FastMath	double acos(double)	10	5	1
org.apache.commons.math3.util.FastMath	double toRadians(double)	4	4	null
org.apache.commons.math3.util.FastMath	double toDegrees(double)	11	6	3
org.apache.commons.math3.util.FastMath	double abs(double)	394	144	78
org.apache.commons.math3.util.FastMath	double ulp(double)	71	28	11
org.apache.commons.math3.util.FastMath	double scalb(double,int)	38	7	3
org.apache.commons.math3.util.FastMath	float scalb(float,int)	14	1	1
org.apache.commons.math3.util.FastMath	double nextAfter(double,double)	41	11	7
org.apache.commons.math3.util.FastMath	float nextAfter(float,double)	7	1	1
org.apache.commons.math3.util.FastMath	double ceil(double)	3	1	1
org.apache.commons.math3.util.FastMath	double rint(double)	3	3	null
org.apache.commons.math3.util.FastMath	long round(double)	2	2	null
org.apache.commons.math3.util.FastMath	float min(float,float)	2	1	1
org.apache.commons.math3.util.FastMath	double min(double,double)	3	2	1
org.apache.commons.math3.util.FastMath	int max(int,int)	5	5	null
org.apache.commons.math3.util.FastMath	float max(float,float)	2	1	1
org.apache.commons.math3.util.FastMath	double max(double,double)	65	36	20
org.apache.commons.math3.util.FastMath	double IEEEremainder(double,double)	4	4	null
org.apache.commons.math3.util.FastMath	int toIntExact(long)	7	4	2
org.apache.commons.math3.util.FastMath	int incrementExact(int)	2	1	1
org.apache.commons.math3.util.FastMath	int decrementExact(int)	2	1	1
org.apache.commons.math3.util.FastMath	int addExact(int,int)	2	1	1
org.apache.commons.math3.util.FastMath	long addExact(long,long)	2	1	1
org.apache.commons.math3.util.FastMath	int subtractExact(int,int)	2	1	1
org.apache.commons.math3.util.FastMath	long subtractExact(long,long)	2	1	1
org.apache.commons.math3.util.FastMath	int multiplyExact(int,int)	2	1	1
org.apache.commons.math3.util.FastMath	long multiplyExact(long,long)	2	1	1
org.apache.commons.math3.util.FastMath	int floorDiv(int,int)	8	2	2
org.apache.commons.math3.util.FastMath	long floorDiv(long,long)	8	2	2
org.apache.commons.math3.util.FastMath	int floorMod(int,int)	7	2	1
org.apache.commons.math3.util.FastMath	long floorMod(long,long)	7	2	1
org.apache.commons.math3.util.FastMath	double copySign(double,double)	20	5	5
org.apache.commons.math3.util.FastMath	int getExponent(double)	2	1	1
org.apache.commons.math3.util.Pair	java.lang.Object getKey()	22	6	4
org.apache.commons.math3.util.Pair	java.lang.Object getValue()	103	98	5
org.apache.commons.math3.util.Pair	java.lang.Object getFirst()	5	4	1
org.apache.commons.math3.util.Pair	java.lang.Object getSecond()	2	2	null
org.apache.commons.math3.util.MultidimensionalCounter$Iterator	boolean hasNext()	105	78	19
org.apache.commons.math3.util.MultidimensionalCounter$Iterator	java.lang.Integer next()	4	3	1
org.apache.commons.math3.util.MultidimensionalCounter$Iterator	int getCount(int)	3	2	1
org.apache.commons.math3.util.MultidimensionalCounter$Iterator	void remove()	2	2	null
org.apache.commons.math3.util.MultidimensionalCounter$Iterator	java.lang.Object next()	104	77	16
org.apache.commons.math3.optim.linear.LinearObjectiveFunction	double value(double[])	16	4	4
org.apache.commons.math3.optim.linear.SimplexSolver	org.apache.commons.math3.optim.PointValuePair optimize(org.apache.commons.math3.optim.OptimizationData[])	30	29	1
org.apache.commons.math3.optim.linear.SolutionCallback	org.apache.commons.math3.optim.PointValuePair getSolution()	2	1	1
org.apache.commons.math3.optim.linear.SolutionCallback	boolean isSolutionOptimal()	2	1	1
org.apache.commons.math3.optim.linear.SimplexTableau	double[][] getData()	3	3	null
org.apache.commons.math3.optim.SimpleValueChecker	boolean converged(int,org.apache.commons.math3.optim.PointValuePair,org.apache.commons.math3.optim.PointValuePair)	7	2	2
org.apache.commons.math3.optim.PointVectorValuePair	double[] getPoint()	7	6	1
org.apache.commons.math3.optim.PointVectorValuePair	double[] getPointRef()	6	2	2
org.apache.commons.math3.optim.PointVectorValuePair	double[] getValue()	7	2	2
org.apache.commons.math3.optim.PointVectorValuePair	java.lang.Object getValue()	4	3	1
org.apache.commons.math3.optim.SimplePointChecker	boolean converged(int,org.apache.commons.math3.util.Pair,org.apache.commons.math3.util.Pair)	7	2	2
org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer	org.apache.commons.math3.optim.PointVectorValuePair[] getOptima()	3	3	null
org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer	org.apache.commons.math3.optim.PointValuePair optimize(org.apache.commons.math3.optim.OptimizationData[])	28	28	null
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$1	double value(double[])	16	4	4
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer	org.apache.commons.math3.optim.PointValuePair optimize(org.apache.commons.math3.optim.OptimizationData[])	4	2	1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$2	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer	org.apache.commons.math3.optim.PointValuePair[] getOptima()	2	2	null
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapter	double value(double[])	16	4	4
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter	double[] unboundedToBounded(double[])	4	4	null
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter	double[] boundedToUnbounded(double[])	16	4	4
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter	double value(double[])	16	4	4
org.apache.commons.math3.optim.nonlinear.scalar.LeastSquaresConverter	double value(double[])	16	4	4
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer	org.apache.commons.math3.optim.PointValuePair optimize(org.apache.commons.math3.optim.OptimizationData[])	14	13	1
org.apache.commons.math3.optim.nonlinear.scalar.LineSearch$1	double value(double)	90	36	30
org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optim.SimpleVectorValueChecker	boolean converged(int,org.apache.commons.math3.optim.PointVectorValuePair,org.apache.commons.math3.optim.PointVectorValuePair)	7	2	2
org.apache.commons.math3.optim.PointValuePair	double[] getPoint()	107	44	33
org.apache.commons.math3.optim.PointValuePair	double[] getPointRef()	10	5	5
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer	int getEvaluations()	4	2	2
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer	org.apache.commons.math3.optim.univariate.UnivariatePointValuePair[] getOptima()	3	3	null
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer	org.apache.commons.math3.optim.univariate.UnivariatePointValuePair optimize(org.apache.commons.math3.optim.OptimizationData[])	5	5	null
org.apache.commons.math3.optim.univariate.SimpleUnivariateValueChecker	boolean converged(int,org.apache.commons.math3.optim.univariate.UnivariatePointValuePair,org.apache.commons.math3.optim.univariate.UnivariatePointValuePair)	7	2	2
org.apache.commons.math3.optim.univariate.UnivariatePointValuePair	double getPoint()	21	12	6
org.apache.commons.math3.optim.univariate.UnivariatePointValuePair	double getValue()	3	2	1
org.apache.commons.math3.optim.univariate.BracketFinder	void search(org.apache.commons.math3.analysis.UnivariateFunction,org.apache.commons.math3.optim.nonlinear.scalar.GoalType,double,double)	8	4	2
org.apache.commons.math3.optim.univariate.BracketFinder	double getLo()	8	4	2
org.apache.commons.math3.optim.univariate.BracketFinder	double getHi()	8	4	2
org.apache.commons.math3.optim.univariate.BracketFinder	double getMid()	2	2	null
org.apache.commons.math3.distribution.UniformIntegerDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.UniformIntegerDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.UniformIntegerDistribution	int sample()	3	3	null
org.apache.commons.math3.distribution.CauchyDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.CauchyDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.NormalDistribution	double cumulativeProbability(double)	7	2	1
org.apache.commons.math3.distribution.NormalDistribution	double inverseCumulativeProbability(double)	5	2	1
org.apache.commons.math3.distribution.NormalDistribution	double cumulativeProbability(double,double)	2	2	null
org.apache.commons.math3.distribution.NormalDistribution	double getNumericalMean()	3	1	1
org.apache.commons.math3.distribution.NormalDistribution	double getNumericalVariance()	3	1	1
org.apache.commons.math3.distribution.NormalDistribution	double sample()	6	5	1
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization	void fit(org.apache.commons.math3.distribution.MixtureMultivariateNormalDistribution,int,double)	3	3	null
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization	void fit(org.apache.commons.math3.distribution.MixtureMultivariateNormalDistribution)	2	2	null
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization	org.apache.commons.math3.distribution.MixtureMultivariateNormalDistribution estimate(double[][],int)	5	5	null
org.apache.commons.math3.distribution.EnumeratedIntegerDistribution	double probability(int)	2	2	null
org.apache.commons.math3.distribution.EnumeratedIntegerDistribution	double cumulativeProbability(int)	2	2	null
org.apache.commons.math3.distribution.EnumeratedIntegerDistribution	double getNumericalMean()	2	2	null
org.apache.commons.math3.distribution.EnumeratedIntegerDistribution	double getNumericalVariance()	2	2	null
org.apache.commons.math3.distribution.AbstractRealDistribution$1	double value(double)	90	36	30
org.apache.commons.math3.distribution.GeometricDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.GeometricDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.PoissonDistribution	double cumulativeProbability(int)	3	2	1
org.apache.commons.math3.distribution.PoissonDistribution	double normalApproximateProbability(int)	4	1	1
org.apache.commons.math3.distribution.PoissonDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.PoissonDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.PoissonDistribution	int sample()	2	1	1
org.apache.commons.math3.distribution.BinomialDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.BinomialDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.BinomialDistribution	int getSupportLowerBound()	3	3	null
org.apache.commons.math3.distribution.BinomialDistribution	int getSupportUpperBound()	3	3	null
org.apache.commons.math3.distribution.GammaDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.GammaDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.MultivariateNormalDistribution	double[] getMeans()	3	3	null
org.apache.commons.math3.distribution.MultivariateNormalDistribution	org.apache.commons.math3.linear.RealMatrix getCovariances()	3	3	null
org.apache.commons.math3.distribution.MultivariateNormalDistribution	double density(double[])	2	2	null
org.apache.commons.math3.distribution.LevyDistribution	double getLocation()	2	2	null
org.apache.commons.math3.distribution.UniformRealDistribution	double inverseCumulativeProbability(double)	2	2	null
org.apache.commons.math3.distribution.UniformRealDistribution	double getNumericalMean()	3	1	1
org.apache.commons.math3.distribution.UniformRealDistribution	double getNumericalVariance()	3	1	1
org.apache.commons.math3.distribution.UniformRealDistribution	double sample()	17	11	6
org.apache.commons.math3.distribution.ParetoDistribution	double cumulativeProbability(double)	5	1	1
org.apache.commons.math3.distribution.ParetoDistribution	double cumulativeProbability(double,double)	2	2	null
org.apache.commons.math3.distribution.ParetoDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.ParetoDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution	double cdf(double,boolean)	12	1	1
org.apache.commons.math3.distribution.ChiSquaredDistribution	double getNumericalMean()	2	1	1
org.apache.commons.math3.distribution.ChiSquaredDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.BetaDistribution	double getNumericalMean()	3	2	1
org.apache.commons.math3.distribution.BetaDistribution	double getNumericalVariance()	3	2	1
org.apache.commons.math3.distribution.FDistribution	double cumulativeProbability(double)	3	2	1
org.apache.commons.math3.distribution.FDistribution	double getNumericalMean()	3	1	1
org.apache.commons.math3.distribution.FDistribution	double getNumericalVariance()	3	1	1
org.apache.commons.math3.distribution.MixtureMultivariateRealDistribution	java.util.List getComponents()	3	3	null
org.apache.commons.math3.distribution.ZipfDistribution$ZipfRejectionInversionSampler	double helper1(double)	2	2	null
org.apache.commons.math3.distribution.WeibullDistribution	double inverseCumulativeProbability(double)	2	2	null
org.apache.commons.math3.distribution.WeibullDistribution	double getNumericalMean()	6	1	1
org.apache.commons.math3.distribution.WeibullDistribution	double getNumericalVariance()	2	1	1
org.apache.commons.math3.distribution.TDistribution	double cumulativeProbability(double)	5	3	2
org.apache.commons.math3.distribution.TDistribution	double getNumericalMean()	3	1	1
org.apache.commons.math3.distribution.TDistribution	double getNumericalVariance()	3	1	1
org.apache.commons.math3.distribution.LogNormalDistribution	double cumulativeProbability(double)	5	1	1
org.apache.commons.math3.distribution.LogNormalDistribution	double cumulativeProbability(double,double)	2	2	null
